TotalFrame,Time,DeltaTime,FPS
485508,0.0000,0.009351,106.95
485509,0.0000,0.009351,106.95
485510,0.0199,0.020000,50.00
485511,0.0231,0.003095,323.13
485512,0.0261,0.003084,324.26
485513,0.0656,0.039479,25.33
485514,0.0818,0.016128,62.00
485515,0.0979,0.016175,61.82
485516,0.1049,0.006952,143.84
485517,0.1094,0.004471,223.68
485518,0.1141,0.004806,208.09
485519,0.1178,0.003663,272.98
485520,0.1223,0.004487,222.86
485521,0.1268,0.004510,221.71
485522,0.1312,0.004456,224.41
485523,0.1355,0.004196,238.32
485524,0.1403,0.004811,207.87
485525,0.1444,0.004152,240.87
485526,0.1486,0.004135,241.81
485527,0.1530,0.004457,224.38
485528,0.1576,0.004642,215.42
485529,0.1621,0.004457,224.37
485530,0.1661,0.004087,244.71
485531,0.1710,0.004844,206.46
485532,0.1755,0.004461,224.17
485533,0.1796,0.004042,247.42
485534,0.1844,0.004946,202.17
485535,0.1885,0.004009,249.46
485536,0.1929,0.004426,225.96
485537,0.1970,0.004151,240.91
485538,0.2020,0.004970,201.21
485539,0.2065,0.004476,223.39
485540,0.2109,0.004394,227.57
485541,0.2155,0.004571,218.78
485542,0.2201,0.004638,215.60
485543,0.2245,0.004429,225.76
485544,0.2290,0.004433,225.56
485545,0.2332,0.004211,237.50
485546,0.2378,0.004615,216.69
485547,0.2423,0.004473,223.56
485548,0.2467,0.004393,227.65
485549,0.2511,0.004468,223.79
485550,0.2559,0.004713,212.19
485551,0.2598,0.003942,253.67
485552,0.2645,0.004783,209.07
485553,0.2687,0.004138,241.67
485554,0.2733,0.004561,219.26
485555,0.2777,0.004457,224.39
485556,0.2822,0.004440,225.23
485557,0.2865,0.004344,230.19
485558,0.2909,0.004431,225.67
485559,0.2957,0.004652,214.97
485560,0.2999,0.004317,231.64
485561,0.3044,0.004480,223.19
485562,0.3091,0.004660,214.59
485563,0.3136,0.004577,218.51
485564,0.3176,0.003981,251.18
485565,0.3221,0.004549,219.83
485566,0.3269,0.004798,208.43
485567,0.3308,0.003844,260.13
485568,0.3356,0.004709,212.34
485569,0.3401,0.004551,219.72
485570,0.3446,0.004566,219.01
485571,0.3488,0.004132,242.01
485572,0.3534,0.004575,218.57
485573,0.3578,0.004456,224.42
485574,0.3621,0.004243,235.69
485575,0.3658,0.003867,258.59
485576,0.3701,0.004163,240.22
485577,0.3745,0.004452,224.61
485578,0.3778,0.003284,304.53
485579,0.3822,0.004380,228.29
485580,0.3860,0.003826,261.35
485581,0.3904,0.004331,230.88
485582,0.3939,0.003550,281.66
