TotalFrame,Time,DeltaTime,FPS
40969,0.0000,0.010728,93.22
40970,0.0000,0.010728,93.22
40971,0.0200,0.020000,50.00
40972,0.0248,0.004765,209.85
40973,0.0297,0.004960,201.60
40974,0.0342,0.004488,222.80
40975,0.0383,0.004060,246.28
40976,0.0431,0.004815,207.68
40977,0.0467,0.003644,274.42
40978,0.0504,0.003639,274.82
40979,0.0540,0.003675,272.11
40980,0.0578,0.003702,270.14
40981,0.0615,0.003723,268.63
40982,0.0650,0.003582,279.19
40983,0.0690,0.003986,250.90
40984,0.0726,0.003611,276.90
40985,0.0764,0.003717,269.07
40986,0.0800,0.003641,274.64
40987,0.0837,0.003695,270.63
40988,0.0874,0.003693,270.81
40989,0.0910,0.003636,275.01
40990,0.0947,0.003650,273.97
40991,0.0984,0.003709,269.64
40992,0.1024,0.004001,249.97
40993,0.1061,0.003719,268.90
40994,0.1098,0.003638,274.89
40995,0.1134,0.003644,274.45
40996,0.1173,0.003940,253.83
40997,0.1214,0.004090,244.52
40998,0.1255,0.004044,247.27
40999,0.1292,0.003761,265.86
41000,0.1329,0.003632,275.36
41001,0.1365,0.003622,276.12
41002,0.1402,0.003663,272.97
41003,0.1438,0.003649,274.03
41004,0.1476,0.003800,263.15
41005,0.1512,0.003643,274.48
41006,0.1548,0.003612,276.85
41007,0.1586,0.003752,266.54
41008,0.1624,0.003752,266.52
41009,0.1664,0.004078,245.20
41010,0.1700,0.003615,276.62
41011,0.1737,0.003615,276.63
41012,0.1773,0.003658,273.36
41013,0.1808,0.003518,284.29
41014,0.1845,0.003647,274.19
41015,0.1881,0.003642,274.55
41016,0.1918,0.003682,271.58
41017,0.1956,0.003750,266.70
41018,0.1992,0.003649,274.07
41019,0.2029,0.003678,271.89
41020,0.2066,0.003675,272.12
41021,0.2104,0.003852,259.63
41022,0.2141,0.003681,271.64
41023,0.2178,0.003668,272.61
41024,0.2214,0.003605,277.41
41025,0.2249,0.003584,278.99
41026,0.2286,0.003610,277.02
41027,0.2321,0.003543,282.28
41028,0.2358,0.003678,271.91
41029,0.2394,0.003636,275.01
41030,0.2433,0.003917,255.32
41031,0.2469,0.003616,276.55
41032,0.2505,0.003588,278.72
41033,0.2541,0.003553,281.42
41034,0.2577,0.003624,275.96
41035,0.2614,0.003632,275.37
41036,0.2653,0.003972,251.76
41037,0.2690,0.003633,275.23
41038,0.2726,0.003682,271.59
41039,0.2764,0.003755,266.33
41040,0.2801,0.003673,272.29
41041,0.2836,0.003551,281.65
41042,0.2874,0.003832,260.96
41043,0.2911,0.003669,272.55
41044,0.2947,0.003618,276.40
41045,0.2984,0.003622,276.07
41046,0.3020,0.003604,277.48
41047,0.3056,0.003636,275.06
41048,0.3092,0.003559,281.01
41049,0.3128,0.003611,276.95
41050,0.3164,0.003596,278.12
41051,0.3200,0.003603,277.59
41052,0.3235,0.003581,279.24
41053,0.3271,0.003592,278.44
41054,0.3307,0.003609,277.05
41055,0.3344,0.003644,274.39
41056,0.3380,0.003610,276.99
41057,0.3416,0.003589,278.64
41058,0.3452,0.003606,277.32
41059,0.3489,0.003664,272.93
41060,0.3525,0.003647,274.18
41061,0.3562,0.003694,270.69
41062,0.3597,0.003551,281.63
41063,0.3633,0.003526,283.58
41064,0.3669,0.003596,278.06
41065,0.3705,0.003594,278.27
41066,0.3741,0.003618,276.42
41067,0.3778,0.003720,268.80
41068,0.3814,0.003570,280.09
41069,0.3850,0.003593,278.29
41070,0.3885,0.003520,284.06
41071,0.3924,0.003899,256.48
41072,0.3962,0.003795,263.48
41073,0.3997,0.003576,279.61
41074,0.4034,0.003657,273.47
41075,0.4071,0.003644,274.41
41076,0.4107,0.003632,275.30
41077,0.4144,0.003683,271.54
41078,0.4180,0.003639,274.79
41079,0.4217,0.003701,270.23
41080,0.4254,0.003649,274.02
41081,0.4290,0.003686,271.29
41082,0.4328,0.003756,266.28
41083,0.4365,0.003665,272.82
41084,0.4400,0.003576,279.61
41085,0.4436,0.003590,278.58
41086,0.4473,0.003710,269.58
41087,0.4509,0.003563,280.69
41088,0.4545,0.003573,279.85
41089,0.4583,0.003770,265.24
41090,0.4620,0.003731,268.02
41091,0.4657,0.003668,272.63
41092,0.4694,0.003731,268.00
41093,0.4730,0.003574,279.80
41094,0.4767,0.003794,263.58
41095,0.4805,0.003725,268.46
41096,0.4840,0.003566,280.40
41097,0.4877,0.003643,274.53
41098,0.4913,0.003618,276.38
41099,0.4950,0.003711,269.45
41100,0.4986,0.003597,277.98
41101,0.5022,0.003600,277.75
41102,0.5059,0.003667,272.70
41103,0.5094,0.003575,279.73
41104,0.5130,0.003589,278.63
41105,0.5166,0.003600,277.77
41106,0.5202,0.003575,279.70
41107,0.5238,0.003629,275.55
41108,0.5274,0.003509,285.00
41109,0.5310,0.003631,275.44
41110,0.5345,0.003557,281.12
41111,0.5383,0.003708,269.67
41112,0.5418,0.003588,278.74
41113,0.5454,0.003566,280.42
41114,0.5490,0.003627,275.71
41115,0.5526,0.003571,280.01
41116,0.5563,0.003727,268.28
41117,0.5599,0.003560,280.92
41118,0.5635,0.003581,279.29
41119,0.5671,0.003661,273.14
41120,0.5708,0.003634,275.16
41121,0.5747,0.003927,254.66
41122,0.5782,0.003555,281.32
41123,0.5818,0.003607,277.25
41124,0.5854,0.003598,277.90
41125,0.5894,0.003914,255.51
41126,0.5929,0.003519,284.17
41127,0.5965,0.003633,275.29
41128,0.6001,0.003593,278.33
41129,0.6038,0.003645,274.37
41130,0.6074,0.003602,277.65
41131,0.6110,0.003659,273.34
41132,0.6146,0.003574,279.77
41133,0.6183,0.003740,267.35
41134,0.6222,0.003826,261.39
41135,0.6259,0.003796,263.47
41136,0.6298,0.003806,262.76
41137,0.6337,0.003971,251.80
41138,0.6372,0.003507,285.14
41139,0.6409,0.003625,275.85
41140,0.6444,0.003579,279.42
41141,0.6480,0.003600,277.75
41142,0.6516,0.003587,278.76
41143,0.6553,0.003630,275.47
41144,0.6588,0.003572,279.99
41145,0.6623,0.003515,284.49
41146,0.6660,0.003610,277.01
41147,0.6695,0.003562,280.74
41148,0.6731,0.003553,281.49
41149,0.6767,0.003606,277.31
41150,0.6802,0.003538,282.68
41151,0.6838,0.003613,276.78
41152,0.6875,0.003659,273.34
41153,0.6913,0.003834,260.84
41154,0.6951,0.003795,263.49
41155,0.6988,0.003643,274.47
41156,0.7024,0.003656,273.49
41157,0.7059,0.003497,285.98
41158,0.7099,0.003944,253.56
41159,0.7137,0.003816,262.08
41160,0.7173,0.003635,275.13
41161,0.7209,0.003572,279.92
41162,0.7245,0.003591,278.49
41163,0.7282,0.003698,270.45
41164,0.7318,0.003599,277.87
41165,0.7354,0.003605,277.38
41166,0.7390,0.003587,278.81
41167,0.7426,0.003618,276.38
41168,0.7463,0.003690,270.97
41169,0.7499,0.003679,271.81
41170,0.7536,0.003636,275.01
41171,0.7573,0.003693,270.75
41172,0.7610,0.003708,269.66
41173,0.7646,0.003652,273.82
41174,0.7684,0.003748,266.80
41175,0.7721,0.003746,266.97
41176,0.7759,0.003806,262.77
41177,0.7797,0.003735,267.77
41178,0.7833,0.003649,274.07
41179,0.7870,0.003726,268.41
41180,0.7911,0.004081,245.04
41181,0.7950,0.003922,254.97
41182,0.7991,0.004090,244.49
41183,0.8030,0.003870,258.40
41184,0.8067,0.003742,267.25
41185,0.8105,0.003802,263.00
41186,0.8142,0.003656,273.53
